sentence_id	text	translation	lemma	translation_token	translation_lemma
d008.s024	A more robust economic performance is reflected in rising support for private enterprise and the market economy : some 71 % of respondents across the region say that private enterprise is indispensable for development , up from 56 % in 2007 ( see chart 6 ) .	更强劲的经济表现反映在对私营企业和市场经济的支持增加:本区域约71%的受访者表示,私营企业对发展不可或缺,而2007年为56%(见图6)。	a more robust economic performance be reflect in rise support for private_enterprise and the market_economy : some 71 % of respondent across the region say that private_enterprise be indispensable for development , up from 56 % in 2007 ( see chart 6 ) .	更 强劲 的 经济 表现 反映 在 对 私营 企业 和 市场 经济 的 支持 增加 : 本 区域 约 71% 的 受访者 表示 , 私营 企业 对 发展 不可或缺 , 而 2007年 为 56% (见 图 6 ) 。	更 强劲 的 经济 表现 反映 在 对 私营 企业 和 市场 经济 的 支持 增加 : 本 区域 约 71% 的 受访者 表示 , 私营 企业 对 发展 不可或缺 , 而 2007年 为 56% (见 图 6 ) 。
d008.s025	Some 58 % agree that the market economy is the only system that will make their country developed , up from 47 % last year .	大约58%的人同意市场经济是唯一能让本国发展起来的制度,	some 58 % agree that the market_economy be the only system that will make they country develop , up from 47 % last year .	大约 58% 的 人 同意 市场 经济 是 唯一 能 让 本国 发展 起来 的 制度 ,	大约 58% 的 人 同意 市场 经济 是 唯一 能 让 本国 发展 起来 的 制度 ,
d008.s026	Interestingly , 62 % of respondents in Venezuela hold that view ( and 80 % there back private enterprise ) even though their left-wing president , Hugo Chávez , is expropriating many private companies .	委内瑞拉62%的受访者都持这一观点(也有80%的受访者支持私营企业), 尽管他们的左翼总统查韦斯(Hugo Chávez)正在征用许多私营公司。	interestingly , 62 % of respondent in venezuela hold that view ( and 80 % there back private_enterprise ) even though they left-wing president , hugo chávez , be expropriate many private company .	委内瑞拉 62% 的 受访者 都 持 这 一 观点 ( 也 有 80% 的 受访者 支持 私营 企业 ) , 尽管 他们 的 左翼 总统 查韦斯(Hugo Chávez) 正在 征用 许多 私营 公司 。	委内瑞拉 62% 的 受访者 都 持 这 一 观点 ( 也 有 80% 的 受访者 支持 私营 企业 ) , 尽管 他们 的 左翼 总统 查韦斯(Hugo Chávez) 正在 征用 许多 私营 公司 。
d008.s027	Brazil is the country which exercises most leadership in the region , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .	巴西是该地区领导力最大的国家, 19%的受访者提到巴西(比去年的18%有所增加), 其次是美国(9%,与去年相比没有变化)和委内瑞拉(9%,比去年的11%有所下降)。	brazil be the country which exercise most leadership in the region , mention by 19 % of respondent ( up from 18 % last year ) , follow by the united_states ( 9 % , unchanged from last year ) and venezuela ( 9 % , down from 11 % last year ) .	巴西 是 该 地区 领导力 最 大 的 国家 , 19% 的 受访者 提到 巴西( 比 去年 的 18% 有所 增加 ) , 其次 是 美国 ( 9% , 与 去年 相比 没有 变化 ) 和 委内瑞拉 ( 9% , 比 去年 的 11% 有所 下降 ) 。	巴西 是 该 地区 领导力 最 大 的 国家 , 19% 的 受访者 提到 巴西( 比 去年 的 18% 有所 增加 ) , 其次 是 美国 ( 9% , 与 去年 相比 没有 变化 ) 和 委内瑞拉 ( 9% , 比 去年 的 11% 有所 下降 ) 。
d008.s028	But the United States is seen as the most influential country by respondents in Mexico and much of Central America , whereas Venezuela enjoys that distinction in Ecuador , the Dominican Republic and Nicaragua .	委内瑞拉在厄瓜多尔、多米尼加共和国和尼加拉瓜享有这种区别。	but the united_states be see as the most influential country by respondent in mexico and much of central_america , whereas venezuela enjoy that distinction in ecuador , the dominican_republic and nicaragua .	委内瑞拉 在 厄瓜多尔 、 多米尼加 共和国 和 尼加拉瓜 享有 这种 区别 。	委内瑞拉 在 厄瓜多尔 、 多米尼加 共和国 和 尼加拉瓜 享有 这种 区别 。
d009.s000	Scalia and Thomas dine with healthcare law challengers as court takes case	Scalia和Thomas在法院受理案件时与保健法挑战者共餐	scalium and thoma dine with healthcare law challenger as court take case	Scalia 和 Thomas 在 法院 受理 案件 时 与 保健法 挑战者 共餐	Scalia 和 Thomas 在 法院 受理 案件 时 与 保健法 挑战者 共餐
d009.s001	The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the high court .	最高法院的两名法官Antonin Scalia和Clarence Thomas在一家律师事务所赞助的晚餐上受宠若惊,	the day the supreme_court gather behind close door to consider the politically divisive question of whether it would hear a challenge to president obama 's healthcare law , two of its justice , antonin scalium and clarence thoma , be fete at a dinner sponsor by the law_firm that will argue the case before the high_court .	最高 法院 的 两 名 法官 Antonin Scalia 和 Clarence Thomas 在 一家 律师 事务所 赞助 的 晚餐 上 受宠若惊 ,	最高 法院 的 两 名 法官 Antonin Scalia 和 Clarence Thomas 在 一家 律师 事务所 赞助 的 晚餐 上 受宠若惊 ,
d009.s002	The occasion was last Thursday , when all nine justices met for a conference to pour over the petitions for review .	上星期四,九名法官齐聚一堂,举行会议,讨论要求审查的请愿书。	the occasion be last thursday , when all nine justice meet for a conference to pour over the petition for review .	上 星期四 , 九 名 法官 齐聚一堂 , 举行 会议 , 讨论 要求 审查 的 请愿书 。	上 星期四 , 九 名 法官 齐聚一堂 , 举行 会议 , 讨论 要求 审查 的 请愿书 。
d009.s003	One of the cases at issue was a suit brought by 26 states challenging the sweeping healthcare overhaul passed by Congress last year , a law that has been a rallying cry for conservative activists nationwide .	26个州提出诉讼, 质疑国会去年通过的全面医疗改革, 这部法律是全国保守运动人士的呼声。	one of the case at issue be a suit bring by 26 state challenge the sweeping healthcare overhaul pass by congress last year , a law that have be a rallying_cry for conservative activist nationwide .	26 个 州 提出 诉讼 , 质疑 国会 去年 通过 的 全面 医疗 改革 , 这部 法律 是 全国 保守 运动 人士 的 呼声 。	26 个 州 提出 诉讼 , 质疑 国会 去年 通过 的 全面 医疗 改革 , 这部 法律 是 全国 保守 运动 人士 的 呼声 。
d009.s004	The justices agreed to hear the suit ; indeed , a landmark 5.5 - hour argument is expected in March , and the outcome is likely to further roil the 2012 presidential race , which will be in full swing by the time the court 's decision is released .	法官们同意听取诉讼; 事实上,预计三月份会有一个里程碑式的5.5小时辩论, 其结果可能会进一步破坏2012年的总统竞选,	the justice agree to hear the suit ; indeed , a landmark 5.5 - hour argument be expect in march , and the outcome be likely to further roil the 2012 presidential race , which will be in full swing by the time the court 's decision be release .	法官们 同意 听取 诉讼 ; 事实上 , 预计 三月份 会 有 一个 里程碑式 的 5.5 小时 辩论 , 其 结果 可能 会 进一步 破坏 2012年 的 总统 竞选 ,	法官们 同意 听取 诉讼 ; 事实上 , 预计 三月份 会 有 一个 里程碑式 的 5.5 小时 辩论 , 其 结果 可能 会 进一步 破坏 2012年 的 总统 竞选 ,
d009.s005	The lawyer who will stand before the court and argue that the law should be thrown out is likely to be Paul Clement , who served as U.S. solicitor general during the George W. Bush administration .	在乔治·W·布什政府执政期间担任美国律师总长的Paul Clement(Paul Clement)。	the lawyer who will stand before the court and argue that the law should be throw out be likely to be paul clement , who serve as u.s. solicitor general during the george w. bush administration .	在 乔治·W·布什 政府 执政 期间 担任 美国 律师 总长 的 Paul Clement (Paul Clement) 。	在 乔治·W·布什 政府 执政 期间 担任 美国 律师 总长 的 Paul Clement (Paul Clement) 。
d009.s006	Clement 's law firm , Bancroft PLLC , was one of almost two dozen firms that helped sponsor the annual dinner of the Federalist Society , a longstanding group dedicated to advocating conservative legal principles .	Clement的律师事务所Bancroft PLLC是近二十几家公司之一, 帮助赞助联邦主义者协会的年度晚宴,	clement 's law_firm , bancroft pllc , be one of almost two_dozen firm that help sponsor the annual dinner of the federalist society , a longstanding group dedicate to advocate conservative legal_principle .	Clement 的 律师 事务所 Bancroft PLLC 是 近 二十几 家 公司 之一 , 帮助 赞助 联邦主义者 协会 的 年度 晚宴 ,	Clement 的 律师 事务所 Bancroft PLLC 是 近 二十几 家 公司 之一 , 帮助 赞助 联邦主义者 协会 的 年度 晚宴 ,
d009.s007	Another firm that sponsored the dinner , Jones Day , represents one of the trade associations that challenged the law , the National Federation of Independent Business .	另一家赞助晚宴的公司Jones Day是质疑法律的行业协会之一, 即全国独立企业联合会(National Federation of Independal Business),	another firm that sponsor the dinner , jone day , represent one of the trade association that challenge the law , the national federation of independent business .	另 一家 赞助 晚宴 的 公司 Jones Day 是 质疑 法律 的 行业 协会 之一 , 即 全国 独立 企业 联合会 ( National Federation of Independal Business ) ,	另 一家 赞助 晚宴 的 公司 Jones Day 是 质疑 法律 的 行业 协会 之一 , 即 全国 独立 企业 联合会 ( National Federation of Independal Business ) ,
