sentence_id	text	translation	lemma	translation_token	translation_lemma	alignment
d007.s011	However , the announcement of a news conference to discuss it , which did not disclose details of the find , generated widespread speculation on the Internet that the report would disclose the discovery of extraterrestrial life .	然而，没有透露这一发现细节的新闻发布会的宣布在互联网上引起了广泛的猜测，即该报告将披露外星生命的发现。	however , the announcement of a news_conference to discuss it , which do not disclose detail of the find , generate widespread speculation on the internet that the report would disclose the discovery of extraterrestrial life .	然而 ， 没有 透露 这 一 发现 细节 的 新闻 发布会 的 宣布 在 互联网 上 引起 了 广泛 的 猜测 ， 即 该 报告 将 披露 外星 生命 的 发现 。	然而 ， 没有 透露 这 一 发现 细节 的 新闻 发布会 的 宣布 在 互联网 上 引起 了 广泛 的 猜测 ， 即 该 报告 将 披露 外星 生命 的 发现 。	[(0, 0), (3, 12), (4, 8), (5, 5), (6, 9), (7, 6), (14, 3), (15, 7), (16, 11), (17, 4), (20, 16), (21, 18), (22, 20), (23, 15), (25, 14), (26, 22), (27, 23), (28, 24), (30, 26), (32, 30), (33, 29), (34, 27), (35, 28), (36, 31)]
d007.s012	It did n't .	它没有。	it do n't .	它 没有 。	它 没有 。	[(0, 0), (3, 2)]
d007.s013	The discovery `` does show that in other planetary environments organisms might be able to use other elements to drive biochemistry and that the ` standard ' set of elements we think are absolutely necessary for life might not be so fixed , '' commented Charles Cockell , professor at Planetary and Space Sciences Research Institute , Open University , in Milton Keynes , United Kingdom .	这一发现确实表明，在其他行星环境中，生物体可能能够利用其他元素来驱动生物化学，而且我们认为对生命绝对必要的“标准”元素集合可能不是那么固定， “英国米尔顿凯恩斯开放大学行星与空间科学研究所教授Charles Cockell评论道。	the discovery `` do show that in other planetary environment organism might be able to use other element to drive biochemistry and that the ` standard ' set of element we think be absolutely necessary for life might not be so fixed , '' comment charle cockell , professor at planetary and space science research institute , open_university , in milton keyne , united_kingdom .	这 一 发现 确实 表明 ， 在 其他 行星 环境 中 ， 生物体 可能 能够 利用 其他 元素 来 驱动 生物 化学 ， 而且 我们 认为 对 生命 绝对 必要 的 “ 标准 ” 元素 集合 可能 不是 那么 固定 ， “ 英国 米尔顿 凯恩斯 开放 大学 行星 与 空间 科学 研究所 教授 Charles Cockell 评论道 。	这 一 发现 确实 表明 ， 在 其他 行星 环境 中 ， 生物体 可能 能够 利用 其他 元素 来 驱动 生物 化学 ， 而且 我们 认为 对 生命 绝对 必要 的 “ 标准 ” 元素 集合 可能 不是 那么 固定 ， “ 英国 米尔顿 凯恩斯 开放 大学 行星 与 空间 科学 研究所 教授 Charles Cockell 评论道 。	[(0, 0), (1, 2), (4, 4), (5, 5), (6, 10), (7, 7), (8, 8), (9, 9), (10, 12), (11, 13), (14, 14), (15, 15), (16, 16), (17, 34), (18, 18), (19, 19), (20, 21), (21, 22), (23, 46), (25, 32), (27, 35), (28, 30), (29, 17), (30, 24), (31, 25), (33, 28), (34, 29), (35, 26), (36, 27), (37, 36), (38, 37), (41, 39), (43, 41), (44, 55), (45, 53), (46, 54), (48, 52), (50, 47), (51, 48), (52, 49), (53, 50), (54, 51), (59, 38), (60, 43), (61, 44), (63, 44), (64, 56)]
d007.s014	Cockell was not part of the research team .	Cockell不是研究团队的一员。	cockell be not part of the research team .	Cockell 不是 研究 团队 的 一员 。	Cockell 不是 研究 团队 的 一员 。	[(0, 0), (2, 1), (3, 5), (4, 4), (6, 2), (7, 3), (8, 6)]
d007.s015	`` This work is novel because it shows the substitution of one element for another in fundamental biochemistry and biochemical structure , '' added Cockell .	“这项工作是新颖的，因为它显示了一种元素在基础生物化学和生物化学结构中替代另一种元素，” Cockell补充道。	`` this work be novel because it show the substitution of one element for another in fundamental biochemistry and biochemical structure , '' add cockell .	“ 这项 工作 是 新颖 的 ， 因为 它 显示 了 一 种 元素 在 基础 生物 化学 和 生物 化学 结构 中 替代 另 一 种 元素 ， ” Cockell补 充道 。	“ 这项 工作 是 新颖 的 ， 因为 它 显示 了 一 种 元素 在 基础 生物 化学 和 生物 化学 结构 中 替代 另 一 种 元素 ， ” Cockell补 充道 。	[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 7), (6, 8), (7, 9), (9, 23), (10, 5), (11, 11), (12, 13), (14, 24), (15, 22), (16, 15), (17, 16), (18, 18), (19, 20), (20, 21), (22, 29), (23, 30), (24, 30), (25, 32)]
d007.s016	It was n't a chance discovery .	这不是偶然的发现。	it be n't a chance discovery .	这不 是 偶然 的 发现 。	这不 是 偶然 的 发现 。	[(0, 0), (1, 1), (3, 3), (4, 2), (5, 4), (6, 5)]
d007.s017	Felisa Wolfe-Simon of NASA 's Astrobiology Institute , who led the study , targeted Mono Lake because it has high arsenic levels .	领导这项研究的美国宇航局天体生物学研究所的Felisa Wolfe-Simon瞄准了Mono Lake ，因为它的砷含量很高。	felisa wolfe-simon of nasa 's astrobiology institute , who lead the study , target mono lake because it have high arsenic level .	领导 这项 研究 的 美国 宇航局 天体 生物学 研究所 的 Felis a Wolfe-Simon 瞄准 了 Mono Lake ， 因为 它 的 砷含量 很 高 。	领导 这项 研究 的 美国 宇航局 天体 生物学 研究所 的 Felis a Wolfe-Simon 瞄准 了 Mono Lake ， 因为 它 的 砷含量 很 高 。	[(0, 10), (1, 12), (2, 3), (3, 4), (5, 6), (6, 8), (9, 0), (10, 20), (11, 2), (12, 24), (13, 9), (14, 15), (15, 16), (16, 18), (17, 19), (18, 13), (19, 23), (20, 21), (21, 21), (22, 24)]
d007.s018	Arsenic and phosphorus are chemically similar , so she speculated that a microbe exposed to both might be able to substitute one for the other .	砷和磷在化学上是相似的，因此她推测暴露于两者的微生物可能能够替代另一种微生物。	arsenic and phosphorus be chemically similar , so she speculate that a microbe expose to both might be able to substitute one for the other .	砷和磷 在 化学 上 是 相似 的 ， 因此 她 推测 暴露 于 两者 的 微生物 可能 能够 替代 另 一 种 微生物 。	砷和磷 在 化学 上 是 相似 的 ， 因此 她 推测 暴露 于 两者 的 微生物 可能 能够 替代 另 一 种 微生物 。	[(0, 0), (1, 0), (2, 0), (3, 4), (4, 2), (5, 5), (7, 8), (8, 9), (9, 10), (11, 20), (12, 15), (13, 11), (14, 12), (15, 13), (16, 16), (18, 17), (19, 18), (20, 14), (24, 19), (25, 23)]
d007.s019	`` Arsenic is toxic mainly because its chemical behavior is so similar to that of phosphorus . ''	“砷是有毒的，主要是因为它的化学行为与磷非常相似。”	`` arsenic be toxic mainly because its chemical behavior be so similar to that of phosphorus . ''	“ 砷是 有毒 的 ， 主要 是 因为 它 的 化学 行为 与 磷 非常 相似 。 ”	“ 砷是 有毒 的 ， 主要 是 因为 它 的 化学 行为 与 磷 非常 相似 。 ”	[(0, 0), (1, 1), (2, 1), (3, 2), (4, 5), (5, 7), (6, 8), (7, 10), (8, 11), (10, 14), (11, 15), (12, 12), (14, 9), (15, 13), (16, 16), (17, 17)]
d007.s020	`` As a result , organisms have a hard time telling these elements apart . ''	“因此，生物很难区分这些元素。”	`` as a result , organism have a hard_time tell these element apart . ''	“ 因此 ， 生物 很 难 区分 这些 元素 。 ”	“ 因此 ， 生物 很 难 区分 这些 元素 。 ”	[(0, 0), (1, 1), (5, 3), (6, 4), (8, 6), (9, 6), (10, 7), (11, 8), (12, 6), (13, 9), (14, 10)]
d007.s021	`` But arsenic is different enough that it does n't work as well as phosphorus , so it gets in there and sort of gums up the works of our biochemical machinery , '' explained Anbar .	Anbar解释说： “但砷的不同之处在于它不像磷那样有效，所以它会进入那里，并把我们的生化机器的工作变成牙龈。”	`` but arsenic be different enough that it do n't work as well as phosphorus , so it get in there and sort of gum up the work of we biochemical machinery , '' explain anbar .	Anbar 解释 说 ： “ 但 砷 的 不同 之 处 在于 它 不 像 磷 那样 有效 ， 所以 它 会 进入 那里 ， 并 把 我们 的 生化 机器 的 工作 变成 牙龈 。 ”	Anbar 解释 说 ： “ 但 砷 的 不同 之 处 在于 它 不 像 磷 那样 有效 ， 所以 它 会 进入 那里 ， 并 把 我们 的 生化 机器 的 工作 变成 牙龈 。 ”	[(0, 4), (1, 5), (2, 6), (3, 2), (4, 8), (6, 16), (7, 12), (9, 13), (13, 14), (14, 15), (16, 19), (17, 20), (19, 17), (20, 23), (21, 25), (23, 7), (26, 31), (27, 32), (29, 27), (30, 29), (31, 30), (33, 36), (34, 1), (35, 0), (36, 35)]
d007.s022	The researchers collected the bacteria known as GFAJ-1 and exposed it to increasing concentrations of arsenic , which it was able to adapt to and grow .	研究人员收集了称为GFAJ-1的细菌，并将其暴露于不断增加的砷浓度中，使其能够适应并生长。	the researcher collect the bacterium know as gfaj-1 and expose it to increase concentration of arsenic , which it be able to adapt to and grow .	研究 人员 收集 了 称为 G FAJ-1 的 细菌 ， 并 将 其 暴露 于 不断 增加 的 砷 浓度 中 ， 使 其 能够 适应 并 生长 。	研究 人员 收集 了 称为 G FAJ-1 的 细菌 ， 并 将 其 暴露 于 不断 增加 的 砷 浓度 中 ， 使 其 能够 适应 并 生长 。	[(0, 0), (1, 1), (2, 2), (3, 7), (4, 8), (5, 4), (7, 6), (8, 10), (9, 13), (10, 12), (11, 14), (12, 16), (13, 19), (14, 17), (15, 18), (18, 23), (20, 24), (21, 22), (23, 25), (24, 26), (25, 27), (26, 28)]
d007.s023	The microbe does grow better on phosphorus , but showing that it can live with arsenic instead raises the possibility that a life form using arsenic could occur naturally , either elsewhere on Earth or on another planet or moon where arsenic is more common .	微生物确实在磷上生长得更好，但表明它可以与砷共存，反而提高了使用砷的生命形式自然发生的可能性，无论是在地球上的其他地方，还是在砷更常见的另一个星球或月球上。	the microbe do grow better on phosphorus , but show that it can live with arsenic instead raise the possibility that a life_form use arsenic could occur naturally , either elsewhere on earth or on another planet or moon where arsenic be more common .	微生物 确实 在 磷上 生长 得 更 好 ， 但 表明 它 可以 与 砷 共存 ， 反而 提高 了 使用 砷 的 生命 形式 自然 发生 的 可能性 ， 无论是 在 地球 上 的 其他 地方 ， 还是 在 砷 更 常见 的 另 一个 星球 或 月球 上 。	微生物 确实 在 磷上 生长 得 更 好 ， 但 表明 它 可以 与 砷 共存 ， 反而 提高 了 使用 砷 的 生命 形式 自然 发生 的 可能性 ， 无论是 在 地球 上 的 其他 地方 ， 还是 在 砷 更 常见 的 另 一个 星球 或 月球 上 。	[(1, 0), (3, 4), (5, 7), (6, 3), (8, 9), (9, 10), (11, 11), (12, 12), (13, 15), (14, 13), (15, 14), (16, 17), (17, 18), (19, 28), (21, 45), (22, 24), (23, 20), (24, 21), (26, 26), (27, 25), (31, 33), (32, 32), (33, 38), (34, 49), (35, 44), (36, 46), (37, 47), (38, 48), (40, 40), (42, 6), (43, 42), (44, 50)]
d007.s024	Jamie S. Foster , an assistant professor of microbiology at the University of Florida , said the idea that arsenic could be substituted for phosphorus is n't new , but there has never been example where it was shown to work .	佛罗里达大学微生物学助理教授杰米· S ·福斯特（ Jamie S. Foster ）表示，砷可以替代磷的想法并不新鲜，但从未有过它被证明有效的例子。	jamie s. foster , a assistant_professor of microbiology at the university of florida , say the idea that arsenic could be substitute for phosphorus be n't new , but there have never be example where it be show to work .	佛罗里达 大学 微生 物学 助理 教授 杰米· S ·福斯特 （ Jamie S . Foster ） 表示 ， 砷 可以 替代 磷 的 想法 并不 新鲜 ， 但 从未有过 它 被 证明 有效 的 例子 。	佛罗里达 大学 微生 物学 助理 教授 杰米· S ·福斯特 （ Jamie S . Foster ） 表示 ， 砷 可以 替代 磷 的 想法 并不 新鲜 ， 但 从未有过 它 被 证明 有效 的 例子 。	[(0, 6), (1, 11), (2, 13), (5, 4), (7, 3), (10, 1), (12, 0), (14, 15), (15, 21), (16, 22), (18, 17), (19, 18), (21, 19), (23, 20), (25, 23), (26, 24), (28, 26), (29, 27), (31, 27), (33, 33), (35, 28), (38, 30), (39, 31), (40, 34)]
d007.s025	Arsenic was more common in the early times on Earth , she said , so researchers have speculated that early life forms might have used it .	她说，砷在地球的早期更常见，因此研究人员推测早期生命形式可能使用过它。	arsenic be more common in the early time on earth , she say , so researcher have speculate that early life_form might have use it .	她 说 ， 砷 在 地球 的 早期 更 常见 ， 因此 研究 人员 推测 早期 生命 形式 可能 使用 过 它 。	她 说 ， 砷 在 地球 的 早期 更 常见 ， 因此 研究 人员 推测 早期 生命 形式 可能 使用 过 它 。	[(0, 3), (2, 8), (3, 9), (4, 4), (5, 5), (6, 7), (11, 0), (12, 1), (14, 11), (15, 13), (17, 14), (19, 15), (20, 17), (21, 18), (23, 19), (24, 21), (25, 22)]
d007.s026	`` It does suggest that that there could be other ways to form life , not just how life formed on early Earth , '' said Foster , who was not part of Wolfe-Simon 's research team .	“这确实表明，可能还有其他形成生命的方式，而不仅仅是生命在早期地球上的形成方式，”福斯特说，他不是沃尔夫-西蒙研究小组的一员。	`` it do suggest that that there could be other way to form life , not just how life form on early earth , '' say foster , who be not part of wolfe-simon 's research team .	“ 这 确实 表明 ， 可能 还有 其他 形成 生命 的 方式 ， 而 不仅仅 是 生命 在 早期 地球 上 的 形成 方式 ， ” 福斯特 说 ， 他 不是 沃尔夫 - 西蒙 研究 小组 的 一员 。	“ 这 确实 表明 ， 可能 还有 其他 形成 生命 的 方式 ， 而 不仅仅 是 生命 在 早期 地球 上 的 形成 方式 ， ” 福斯特 说 ， 他 不是 沃尔夫 - 西蒙 研究 小组 的 一员 。	[(0, 0), (1, 1), (3, 3), (5, 4), (6, 6), (7, 5), (9, 7), (10, 11), (11, 8), (13, 9), (15, 14), (18, 16), (19, 22), (20, 20), (21, 18), (22, 19), (23, 38), (24, 25), (25, 27), (26, 26), (28, 29), (30, 30), (31, 37), (32, 36), (33, 33), (34, 21), (35, 34), (36, 35), (37, 38)]
